"证券代码","证券简称","上市板","上市日期","企业规模","成立日期","注册资本[元]","主营产品类型","所属区县","城市","注册地址","办公地址","员工总数","证监会行业名称","总市值[元]","市值[亿元]","市盈率PE","Wind ESG评级","Wind ESG综合得分","坐标"
"301289.SZ","国缆检测","创业板","2022-06-22T00:00:00+08:00","中型","2004-02-16T00:00:00+08:00","60000000","专业咨询服务","宝山区","上海市","上海市宝山区真陈路888号","上海市宝山区真陈路888号","175","科学研究和技术服务业","3059400000","30.594","43.4959564208984","","2.94","POINT(121.3431297 31.30719727)"
"300651.SZ","金陵体育","创业板","2017-05-09T00:00:00+08:00","中型","2004-03-25T00:00:00+08:00","128747121","体育用品","张家港市","张家港市","江苏省苏州市张家港市南丰镇海丰路11号","江苏省苏州市张家港南丰镇兴园路88号","747","制造业","3056456652.54","30.5645665254","120.936950683594","BBB","6.64","POINT(120.66117413 31.88377364)"
"300818.SZ","耐普矿机","创业板","2020-02-12T00:00:00+08:00","中型","2005-10-14T00:00:00+08:00","70001101","冶金机械","广信区","上饶市","江西省上饶市上饶经济技术开发区吉利大道18号","江西省上饶市上饶经济技术开发区吉利大道18号","562","制造业","3049947970.57","30.4994797057","13.1461601257324","BB","5.32","POINT(117.90289597 28.45242815)"
"300612.SZ","宣亚国际","创业板","2017-02-15T00:00:00+08:00","中型","2007-01-19T00:00:00+08:00","159039975","专业咨询服务","朝阳区","北京市","北京市朝阳区八里庄东里1号CN02-B","北京市朝阳区八里庄东里1号CN02-B","247","租赁和商务服务业","3047205921","30.47205921","122.835563659668","BBB","6.48","POINT(116.49161581 39.91413241)"
"300404.SZ","博济医药","创业板","2015-04-24T00:00:00+08:00","大型","2002-09-29T00:00:00+08:00","368271087","专业咨询服务","黄埔区","广州市","广东省广州市黄埔区科学城南翔一路62号(二,三,四,五)栋","广东省广州市天河区华观路1933号万科云广场A栋7楼","989","科学研究和技术服务业","3045601889.49","30.456018894899998","69.2577209472656","BBB","6.35","POINT(113.44801181 23.15978247)"
"300440.SZ","运达科技","创业板","2015-04-23T00:00:00+08:00","大型","2006-03-10T00:00:00+08:00","447216000","行业专用软件、专用设备与零部件","郫都区","成都市","四川省成都市高新区新达路11号","四川省成都市高新区新达路11号","1263","信息传输、软件和信息技术服务业","3045540960","30.4554096","49.4506378173828","BBB","6.09","POINT(103.94729966 30.74153264)"
"300426.SZ","唐德影视","创业板","2015-02-17T00:00:00+08:00","中型","2006-10-30T00:00:00+08:00","409004600","影视制作发行","东阳市","东阳市","浙江省东阳市横店影视产业实验区C3-028","北京市海淀区花园路16号","103","文化、体育和娱乐业","3042994224","30.42994224","131.743453979492","BBB","6.18","POINT(120.28216912 29.15975712)"
"301049.SZ","超越科技","创业板","2021-08-24T00:00:00+08:00","大型","2009-07-28T00:00:00+08:00","94253334","环卫服务","南谯区","滁州市","安徽省滁州市南谯区沙河镇油坊村","安徽省滁州市南谯区世贸大厦B座26楼","402","水利、环境和公共设施管理业","3042497621.52","30.4249762152","41.0740432739258","BBB","6.57","POINT(118.26463324 32.44132584)"
"001268.SZ","联合精密","主板","2022-06-30T00:00:00+08:00","中型","2003-08-29T00:00:00+08:00","107933334","专用设备与零部件","阳山县","清远市","广东省清远市阳山县杜步镇工业园","广东省清远市阳山县杜步镇工业园","1074","制造业","3039402685.44","30.3940268544","32.4419326782227","","2.97","POINT(112.65995092 24.33409138)"
"000978.SZ","桂林旅游","主板","2000-05-18T00:00:00+08:00","大型","1998-04-29T00:00:00+08:00","468130000","出租汽车、酒店、旅行社、旅游景点、长途客运","象山区","桂林市","广西壮族自治区桂林市翠竹路27-2号","广西壮族自治区桂林市象山区翠竹路35号天之泰大厦","2205","水利、环境和公共设施管理业","3038163700","30.381637","-13.2493743896484","BB","5.34","POINT(110.26522617 25.25942071)"
"600301.SH","南化股份","主板","2000-07-12T00:00:00+08:00","中型","1998-06-15T00:00:00+08:00","235148140","进出口贸易","青秀区","南宁市","广西壮族自治区南宁市青秀区金浦路33号北部湾国际港务大厦29层","广西壮族自治区南宁市青秀区金浦路33号北部湾国际港务大厦29层","872","制造业","3038113968.8","30.381139688","52.3592948913574","B","4.93","POINT(108.36745163 22.80862496)"
"000790.SZ","华神科技","主板","1998-03-27T00:00:00+08:00","中型","1988-01-27T00:00:00+08:00","625773564","建筑钢结构、抗肿瘤制剂、疫苗、植物类中药制剂","郫都区","成都市","四川省成都市高新区(西区)蜀新大道1168号2栋1楼101号","四川省成都市高新区(西区)蜀新大道1168号","647","制造业","3035001785.4","30.350017854","44.6063575744629","BBB","6.17","POINT(103.89865685 30.78747864)"
"300645.SZ","正元智慧","创业板","2017-04-21T00:00:00+08:00","大型","2000-03-13T00:00:00+08:00","137940362","运营平台系统、专用设备与零部件","余杭区","杭州市","浙江省杭州市余杭区舒心路359号正元智慧大厦A幢17层","浙江省杭州市余杭区舒心路359号正元智慧大厦A幢","1461","信息传输、软件和信息技术服务业","3034687964","30.34687964","51.5366020202637","BBB","6.74","POINT(119.9898464 30.28091453)"
"301158.SZ","德石股份","创业板","2022-01-17T00:00:00+08:00","中型","2004-06-30T00:00:00+08:00","150370510","专用设备与零部件","德城区","德州市","山东省德州市德城区经济开发区宋官屯街道晶华南路","山东省德州市德城区经济开发区宋官屯街道晶华南路","663","制造业","3034476891.8","30.344768918000003","48.5952262878418","BB","5.88","POINT(116.37111365 37.41330265)"
"603009.SH","北特科技","主板","2014-07-18T00:00:00+08:00","大型","2002-06-21T00:00:00+08:00","358730089","专用设备与零部件","嘉定区","上海市","上海市嘉定区华亭镇高石路(北新村内)","上海市嘉定区华亭镇华业路666号","1234","制造业","3031269252.05","30.3126925205","45.44140625","BB","5.84","POINT(121.25447892 31.46934742)"
"300112.SZ","万讯自控","创业板","2010-08-27T00:00:00+08:00","大型","1994-06-06T00:00:00+08:00","285781675","电气仪器仪表","南山区","深圳市","广东省深圳市南山区高新技术产业园北区三号路万讯自控大楼1-6层","广东省深圳市南山区高新技术产业园北区三号路万讯自控大楼1-6层","1348","制造业","3029285755","30.29285755","31.9509754180908","BB","5.68","POINT(113.93019507 22.55177777)"
"002660.SZ","茂硕电源","主板","2012-03-16T00:00:00+08:00","大型","2006-03-27T00:00:00+08:00","356626019","变电设备","南山区","深圳市","广东省深圳市南山区松白路关外小白芒桑泰工业园","广东省深圳市南山区西丽松白路1061号茂硕科技园","2076","制造业","3027754901.31","30.2775490131","45.0952529907227","BB","5.47","POINT(113.92895556 22.63508924)"
"301135.SZ","瑞德智能","创业板","2022-04-12T00:00:00+08:00","大型","1997-02-04T00:00:00+08:00","101952000","厨房小家电、电子设备及加工","顺德区","佛山市","广东省佛山市顺德区大良凤翔工业园瑞翔路1号","广东省佛山市顺德区大良凤翔工业园瑞翔路1号","2856","制造业","3024915840","30.2491584","38.9958152770996","","3","POINT(113.20770345 22.84789765)"
"300993.SZ","玉马遮阳","创业板","2021-05-24T00:00:00+08:00","中型","2014-07-04T00:00:00+08:00","237024000","装饰材料","寿光市","寿光市","山东省潍坊市寿光市金光西街1966号","山东省潍坊市寿光市金光西街1966号","882","制造业","3024426240","30.2442624","22.1765022277832","BB","5.72","POINT(118.70077071 36.88359946)"
"002412.SZ","汉森制药","主板","2010-05-25T00:00:00+08:00","大型","1998-01-21T00:00:00+08:00","503200000","原料药、植物类中药制剂、中药提取物、中药饮片","赫山区","益阳市","湖南省益阳市赫山区银城大道2688号","湖南省益阳市赫山区银城大道2688号","1532","制造业","3024232000","30.24232","21.4573726654053","BB","5.43","POINT(112.39465665 28.50350982)"
"301229.SZ","纽泰格","创业板","2022-02-22T00:00:00+08:00","中型","2010-11-08T00:00:00+08:00","80000000","汽车及零配件经销","淮阴区","淮安市","江苏省淮安市淮阴区经济开发区松江路161号","江苏省淮安市淮阴区经济开发区松江路161号","895","制造业","3024000000","30.24","77.1335296630859","","2.97","POINT(119.0606168 33.65439332)"
"002377.SZ","国创高新","主板","2010-03-23T00:00:00+08:00","大型","2002-03-25T00:00:00+08:00","916325201","经纪业务、有机化工原料","洪山区","武汉市","湖北省武汉市东湖新技术开发区武大园三路8号","湖北省武汉市东湖开发区武大园三路8号国创集团办公楼","4951","房地产业","3023873163.3","30.238731633","-2.65548706054688","BB","5.45","POINT(114.40525693 30.45302733)"
"002360.SZ","同德化工","主板","2010-03-03T00:00:00+08:00","大型","2001-06-10T00:00:00+08:00","401774248","火工产品、无机化工原料、专用车","河曲县","忻州市","山西省忻州市河曲县文笔镇焦尾城大茂口","山西省忻州市河曲县文笔镇焦尾城大茂口","1571","制造业","3017324602.48","30.1732460248","24.8126468658447","BB","5.76","POINT(111.18307783 39.40903535)"
"002972.SZ","科安达","主板","2019-12-27T00:00:00+08:00","中型","1998-07-30T00:00:00+08:00","176320000","电子设备及加工","福田区","深圳市","广东省深圳市福田区深南大道1006号深圳国际创新中心C栋14层","广东省深圳市福田区深南大道1006号深圳国际创新中心C栋14层","383","制造业","3015072000","30.15072","19.9114074707031","BBB","6.26","POINT(114.06554427 22.54423284)"
"603096.SH","新经典","主板","2017-04-25T00:00:00+08:00","大型","2009-08-13T00:00:00+08:00","162503585","出版、书报刊零售、影视制作发行","滨海新区","天津市","天津市生态城动漫东路355号创研大厦330室","北京市东城区花园胡同三号5号楼,6号楼","480","文化、体育和娱乐业","3014441501.75","30.1444150175","25.2937564849854","BBB","6.81","POINT(117.73095071 39.12521335)"
"600212.SH","绿能慧充","主板","1999-08-17T00:00:00+08:00","中型","1992-12-14T00:00:00+08:00","511697213","火电、铁路货运","罗庄区","临沂市","山东省临沂市罗庄区罗庄镇龙潭路东","山东省临沂市罗庄区江泉工业园三江路6号","466","综合","3013896584.57","30.138965845700003","-103.307876586914","BBB","6.61","POINT(118.29018344 34.97656146)"
"603001.SH","奥康国际","主板","2012-04-26T00:00:00+08:00","大型","2001-11-12T00:00:00+08:00","400980000","奢侈饰品、鞋子","永嘉县","温州市","浙江省温州市永嘉县瓯北镇东瓯工业区奥康工业园","浙江省温州市永嘉县瓯北镇千石工业区奥康工业园","5274","制造业","3011359800","30.113598","-2482.3154296875","BB","5.49","POINT(120.62063337 28.04981179)"
"688175.SH","高凌信息","科创板","2022-03-15T00:00:00+08:00","中型","1999-12-29T00:00:00+08:00","92906379","传输设备、行业专用软件","香洲区","珠海市","广东省珠海市南屏科技工业园屏东一路一号","广东省珠海市南屏科技工业园屏东一路一号","621","制造业","3010166679.6","30.101666796","26.0654964447021","","2.95","POINT(113.4699444 22.21736342)"
"600080.SH","金花股份","主板","1997-06-12T00:00:00+08:00","中型","1996-02-14T00:00:00+08:00","373270285","动物类中药制剂、呼吸系统用制剂、抗生素类抗感染制剂、调节免疫功能制剂、药品经销、原料药、植物类中药制剂","雁塔区","西安市","陕西省西安市高新区科技四路202号","陕西省西安市高新区高新三路财富中心三期南座40层","607","制造业","3008558497.1","30.085584971","-183.113815307617","BBB","6.61","POINT(108.87113234 34.22120981)"
"300063.SZ","天龙集团","创业板","2010-03-26T00:00:00+08:00","大型","2001-01-02T00:00:00+08:00","749871950","染料及颜料","高要区","肇庆市","广东省肇庆市金渡工业园内","广东省肇庆市金渡工业园内","1965","租赁和商务服务业","3006986519.5","30.069865195","26.2615623474121","BBB","6.17","POINT(112.57054812 23.03055775)"
"603998.SH","方盛制药","主板","2014-12-05T00:00:00+08:00","大型","1997-10-13T00:00:00+08:00","440182120","原料药","岳麓区","长沙市","湖南省长沙市高新区麓松路789号","湖南省长沙市国家高新技术产业开发区嘉运路299号","2808","制造业","3006443879.6","30.064438795999997","37.2421569824219","BBB","6.79","POINT(112.84775576 28.23345019)"
"301000.SZ","肇民科技","创业板","2021-05-28T00:00:00+08:00","中型","2011-10-27T00:00:00+08:00","96000300","专用设备与零部件","金山区","上海市","上海市金山区金山卫镇秦弯路633号","上海市金山区金山卫镇秦弯路633号","425","制造业","3005769393","30.05769393","26.0368156433105","BBB","6.46","POINT(121.25401213 30.78094146)"
"300599.SZ","雄塑科技","创业板","2017-01-23T00:00:00+08:00","大型","2004-11-01T00:00:00+08:00","358131567","化工产品经销","南海区","佛山市","广东省佛山市南海区九江镇龙高路敦根路段雄塑工业园","广东省佛山市南海区九江镇龙高路敦根路段雄塑工业园","1867","制造业","3004723847.13","30.047238471300002","40.2795906066895","BBB","6.64","POINT(113.0131913 22.86190618)"
"835640.BJ","富士达","北证","2020-07-27T00:00:00+08:00","大型","2002-12-31T00:00:00+08:00","187728000","电子元器件、通信线缆、通信终端设备","雁塔区","西安市","陕西省西安市高新区锦业路71号","陕西省西安市高新区上林苑四路与定昆池二路十字向西200米中航富士达产业基地","1101","制造业","3001770720","30.0177072","27.4502487182617","BB","5.82","POINT(108.85226166 34.19727704)"
"300719.SZ","安达维尔","创业板","2017-11-09T00:00:00+08:00","中型","2001-12-03T00:00:00+08:00","253694750","航空检测维修、航空零部件、照明器具、专用设备与零部件","海淀区","北京市","北京市海淀区知春路1号学院国际大厦11层1112室","北京市顺义区仁和地区杜杨北街19号","644","制造业","2998671945","29.98671945","-4236.76904296875","BBB","6.34","POINT(116.34701479 39.97588931)"
"000565.SZ","渝三峡A","主板","1994-04-08T00:00:00+08:00","中型","1992-06-22T00:00:00+08:00","433592220","民用建筑、涂料与油漆、维生素类与矿物质类制剂","江津区","重庆市","重庆市江津区德感工业园区","重庆市江津区德感工业园区","913","制造业","2996122240.2","29.961222401999997","30.772066116333","BBB","6.51","POINT(106.21045201 29.26136957)"
"300958.SZ","建工修复","创业板","2021-03-29T00:00:00+08:00","大型","2007-11-09T00:00:00+08:00","142656479","专业咨询服务","朝阳区","北京市","北京市朝阳区京顺东街6号院16号楼3层301","北京市朝阳区京顺东街6号院16号楼","443","水利、环境和公共设施管理业","2995786059","29.95786059","33.9925537109375","BB","6.09","POINT(116.52289499 40.02176388)"
"688039.SH","当虹科技","科创板","2019-12-11T00:00:00+08:00","大型","2010-05-12T00:00:00+08:00","80316500","系统集成服务","西湖区","杭州市","浙江省杭州市西湖区西斗门路3号天堂软件园E幢16层A座","浙江省杭州市西湖区西斗门路3号天堂软件园E幢16层A座","335","信息传输、软件和信息技术服务业","2992592790","29.9259279","66.6303405761719","BBB","6.57","POINT(120.11270409 30.29330938)"
"605098.SH","行动教育","主板","2021-04-21T00:00:00+08:00","大型","2006-03-27T00:00:00+08:00","118078600","教育培训服务","闵行区","上海市","上海市闵行区莘建东路58弄2号1005室","上海市虹桥商务区兴虹路168弄A栋","889","教育","2990930938","29.90930938","17.1449565887451","BB","5.54","POINT(121.38244892 31.11814548)"
"001316.SZ","润贝航科","主板","2022-06-24T00:00:00+08:00","中型","2005-03-14T00:00:00+08:00","80000000","成品油、其他化学品、专用设备与零部件","南山区","深圳市","广东省深圳市南山区桃源街道福光社区塘朗车辆段旁塘朗城广场(西区)A座3901","广东省深圳市南山区桃源街道福光社区塘朗车辆段旁塘朗城广场(西区)A座3901","157","批发和零售业","2988800000","29.888","23.9177322387695","","2.97","POINT(113.9943954 22.59105452)"
"002615.SZ","哈尔斯","主板","2011-09-09T00:00:00+08:00","大型","1995-05-23T00:00:00+08:00","413659950","金属包装制品","永康市","永康市","浙江省永康市经济开发区哈尔斯路1号","浙江省永康市经济开发区哈尔斯路1号","4119","制造业","2986624839","29.86624839","21.22021484375","BBB","6.15","POINT(120.09148666 28.89871062)"
"300018.SZ","中元股份","创业板","2009-10-30T00:00:00+08:00","中型","2001-11-16T00:00:00+08:00","480831536","电气仪器仪表、电子测试和测量仪器、医疗器械用制剂","洪山区","武汉市","湖北省武汉市东湖新技术开发区华中科技大学科技园六路6号","湖北省武汉市东湖新技术开发区华中科技大学科技园六路6号","981","制造业","2985963838.56","29.8596383856","41.3257141113281","BB","5.35","POINT(114.39441948 30.44825469)"
"002457.SZ","青龙管业","主板","2010-08-03T00:00:00+08:00","大型","1999-03-01T00:00:00+08:00","334992000","钢管类、水泥制品、有机化工原料","青铜峡市","青铜峡市","宁夏回族自治区青铜峡市河西","宁夏回族自治区宁夏银川市金凤区亲水大街南海路13号银川先进技术融合创新中心A座8楼,9楼","2400","制造业","2984778720","29.8477872","22.0915145874023","BB","5.5","POINT(106.07428565 38.0206402)"
"002762.SZ","金发拉比","主板","2015-06-10T00:00:00+08:00","中型","1996-08-02T00:00:00+08:00","354025000","家具、衣着用纺织品","金平区","汕头市","广东省汕头市金平区鮀浦鮀济南路107号","广东省汕头市金平区鮀浦鮀济南路107号","812","制造业","2984430750","29.8443075","223.750473022461","BB","5.65","POINT(116.6352093 23.39301427)"
"688113.SH","联测科技","科创板","2021-05-06T00:00:00+08:00","小型","2002-06-26T00:00:00+08:00","63700000","专用设备与零部件","启东市","启东市","江苏省南通市启东市人民西路2368-2370号","江苏省南通市启东市人民西路2368-2370号","291","制造业","2984345000","29.84345","36.3926010131836","BB","5.46","POINT(121.60241505 31.8293327)"
"300937.SZ","药易购","创业板","2021-01-27T00:00:00+08:00","大型","2007-04-28T00:00:00+08:00","95666682","保健食品、药品经销、医疗器械用制剂、植物类中药制剂、中药饮片","金牛区","成都市","四川省成都市金牛区友联一街18号13层","四川省成都市金牛区友联一街18号13层","1045","批发和零售业","2981930477.94","29.8193047794","206.256317138672","BB","6","POINT(104.11487825 30.76545429)"
"002296.SZ","辉煌科技","主板","2009-09-29T00:00:00+08:00","中型","2001-11-15T00:00:00+08:00","389616420","低压电器类、电气仪器仪表、电子测试和测量仪器、通信系统与平台、运营平台系统","中原区","郑州市","河南省郑州市高新技术产业开发区科学大道188号","河南省郑州市高新技术产业开发区科学大道188号","871","制造业","2980565613","29.80565613","25.7393817901611","BBB","6.2","POINT(113.59291178 34.80691258)"
"300965.SZ","恒宇信通","创业板","2021-04-02T00:00:00+08:00","小型","2002-10-14T00:00:00+08:00","60000000","通信系统与平台","顺义区","北京市","北京市顺义区北石槽镇府前西街17号院4号1至6层101内2层201室","陕西省西安市长安区纬二十六路169号中交科技城高端产业集成区(一期)东区4,5号楼","122","制造业","2979600000","29.796","62.057201385498","BBB","6.11","POINT(116.52984369 40.24701756)"
"300649.SZ","杭州园林","创业板","2017-05-05T00:00:00+08:00","中型","2001-11-13T00:00:00+08:00","132416609","装修工程","西湖区","杭州市","浙江省杭州市西湖区杨公堤32号","浙江省杭州市西湖区双龙街136号绿城西溪世纪中心2号楼南楼9楼","298","建筑业","2979373702.5","29.793737025","85.9031219482422","BB","5.29","POINT(120.1275777 30.24963764)"
"605055.SH","迎丰股份","主板","2021-01-29T00:00:00+08:00","大型","2008-08-02T00:00:00+08:00","440000000","纺织机械","柯桥区","绍兴市","浙江省绍兴市柯桥区滨海工业区兴滨路4888号","浙江省绍兴市柯桥区滨海工业区兴滨路4888号","2992","制造业","2978800000","29.788","44.5817184448242","BB","5.06","POINT(120.69154192 30.21322239)"
"300293.SZ","蓝英装备","创业板","2012-03-08T00:00:00+08:00","大型","2004-09-29T00:00:00+08:00","280335917","化工机械、专业咨询服务","浑南区","沈阳市","辽宁省沈阳市浑南产业区东区飞云路3号","辽宁省沈阳市浑南产业区东区飞云路3号","1004","制造业","2977167438.54","29.7716743854","-49.9820556640625","B","5.05","POINT(123.47596888 41.72115362)"
"600735.SH","新华锦","主板","1996-07-26T00:00:00+08:00","大型","1993-11-28T00:00:00+08:00","428778219","进出口贸易","崂山区","青岛市","山东省青岛市崂山区松岭路131号","山东省青岛市崂山区松岭路131号17楼","1930","制造业","2975720839.86","29.757208398600003","45.0416069030762","BB","5.58","POINT(120.50034438 36.17172918)"
"600753.SH","东方银星","主板","1996-09-27T00:00:00+08:00","中型","1996-10-11T00:00:00+08:00","230307175","国内贸易","长乐区","福州市","福建省福州市长乐区文武砂镇壶江路2号中国东南大数据产业园1号研发楼306","上海市闵行区闵虹路166号中庚环球创意中心1号楼32层","35","批发和零售业","2973265629.25","29.7326562925","-57.7171401977539","BB","5.51","POINT(119.59001061 25.87855975)"
"603496.SH","恒为科技","主板","2017-06-07T00:00:00+08:00","中型","2003-03-31T00:00:00+08:00","227799938","通信系统与平台","徐汇区","上海市","上海市徐汇区乐山路33号103室","上海市闵行区陈行路2388号8号楼6楼","555","制造业","2972789190.9","29.727891909","31.2738170623779","BBB","6.19","POINT(121.42783805 31.19750034)"
"603999.SH","读者传媒","主板","2015-12-10T00:00:00+08:00","大型","2009-12-28T00:00:00+08:00","576000000","出版","城关区","兰州市","甘肃省兰州市城关区南滨河东路520号","甘肃省兰州市城关区南滨河东路520号","509","文化、体育和娱乐业","2972160000","29.7216","34.5119400024414","BBB","6.1","POINT(103.84670317 36.0615337)"
"300430.SZ","诚益通","创业板","2015-03-19T00:00:00+08:00","大型","2003-07-22T00:00:00+08:00","272907096","专用设备与零部件","大兴区","北京市","北京市大兴区中关村科技园区大兴生物医药产业基地永大路38号6幢4层418室","北京市大兴区生物医药产业基地庆丰西路27号","1533","制造业","2971958275.44","29.7195827544","27.7450695037842","BB","5.66","POINT(116.29584179 39.68119249)"
"688799.SH","华纳药厂","科创板","2021-07-13T00:00:00+08:00","中型","2001-04-30T00:00:00+08:00","93800000","原料药","浏阳市","浏阳市","湖南省长沙市浏阳生物医药园区","湖南省长沙市岳麓区麓天路28号金瑞麓谷科技园C6-C7栋","959","制造业","2971584000","29.71584","18.4141960144043","BBB","6.46","POINT(113.37259567 28.21835965)"
"300600.SZ","国瑞科技","创业板","2017-01-25T00:00:00+08:00","中型","1993-02-09T00:00:00+08:00","294234480","船舶(配件)及其维修","常熟市","常熟市","江苏省常熟市虞山镇高新技术产业园青岛路2号","江苏省常熟市虞山镇高新技术产业园青岛路2号","482","制造业","2962941213.6","29.629412136","-10.5720329284668","BB","5.83","POINT(120.70909828 31.71091733)"
"301288.SZ","清研环境","创业板","2022-04-22T00:00:00+08:00","小型","2014-07-10T00:00:00+08:00","108010000","污水处理","南山区","深圳市","广东省深圳市南山区粤海街道高新区社区高新南七道019号清华大学研究院5层C527","广东省深圳市南山区粤海街道高新区社区高新南七道019号清华大学研究院5层C527","88","制造业","2962714300","29.627143","41.1260833740234","","2.99","POINT(113.93779285 22.53604702)"
"301003.SZ","江苏博云","创业板","2021-06-01T00:00:00+08:00","中型","2006-06-27T00:00:00+08:00","99053333","高分子聚合物","张家港市","张家港市","江苏省苏州市张家港市锦丰镇星火村","江苏省苏州市张家港市锦丰镇星火村","210","制造业","2961694656.7","29.616946567","20.6307201385498","BB","5.86","POINT(120.5961785 31.92872001)"
"000619.SZ","海螺新材","主板","1996-10-23T00:00:00+08:00","大型","1996-10-16T00:00:00+08:00","360000000","建筑型材、装饰材料","鸠江区","芜湖市","安徽省芜湖市经济技术开发区港湾路38号","安徽省芜湖市经济技术开发区港湾路38号","4443","制造业","2959200000","29.592","-20.9210357666016","B","4.88","POINT(118.3631415 31.41581713)"
"688687.SH","凯因科技","科创板","2021-02-08T00:00:00+08:00","中型","2008-08-20T00:00:00+08:00","170908422","保健食品","大兴区","北京市","北京市经济技术开发区荣京东街6号3号楼","北京市经济技术开发区荣京东街6号3号楼","647","制造业","2958424784.82","29.5842478482","26.5988082885742","BBB","6.17","POINT(116.51262391 39.79509902)"
"000409.SZ","云鼎科技","主板","1996-06-27T00:00:00+08:00","大型","1993-03-02T00:00:00+08:00","510931158","成品油、黄金、轮胎、商业地产、医药中间体、有色金属矿产、诊断治疗设备、中药饮片","历下区","济南市","山东省济南市工业南路57-1号高新万达J3写字楼19层1910室","山东省济南市历下区工业南路57-1号济南高新万达广场J3写字楼","643","信息传输、软件和信息技术服务业","2958291404.82","29.582914048200003","182.81494140625","BB","5.69","POINT(117.12563184 36.68631994)"
"001218.SZ","丽臣实业","主板","2021-10-15T00:00:00+08:00","中型","1997-11-24T00:00:00+08:00","125993700","化学试剂","长沙县","长沙市","湖南省长沙市长沙县经济技术开发区泉塘街道社塘路399号","湖南省长沙市长沙县经济技术开发区泉塘街道社塘路399号","716","制造业","2957072139","29.57072139","19.8065147399902","BBB","6.71","POINT(113.12903577 28.23356355)"
"002728.SZ","特一药业","主板","2014-07-31T00:00:00+08:00","大型","2002-05-23T00:00:00+08:00","221655407","原料药","台山市","台山市","广东省江门市台山市台城长兴路9,11号","广东省江门市台山市台城长兴路9,11号","1200","制造业","2956883129.38","29.568831293800002","22.5863552093506","BB","5.9","POINT(112.78960374 22.29753502)"
"603991.SH","至正股份","主板","2017-03-08T00:00:00+08:00","小型","2004-12-27T00:00:00+08:00","74534998","高分子聚合物","南山区","深圳市","广东省深圳市南山区沙河街道光华街社区恩平街1号东部工业区E4栋304","上海市闵行区莘庄工业区北横沙河路268号","132","制造业","2954567320.72","29.545673207199997","-57.1223373413086","BB","5.14","POINT(113.98797378 22.53892682)"
"301097.SZ","天益医疗","创业板","2022-04-07T00:00:00+08:00","中型","1998-03-12T00:00:00+08:00","58947368","医用辅助设备、医用耗材","鄞州区","宁波市","浙江省宁波市鄞州区东钱湖旅游度假区莫枝北路788号","浙江省宁波市鄞州区东钱湖旅游度假区莫枝北路788号","888","制造业","2953263136.8","29.532631368","38.8540077209473","","2.99","POINT(121.62588049 29.81128737)"
"688793.SH","倍轻松","科创板","2021-07-15T00:00:00+08:00","大型","2000-07-05T00:00:00+08:00","61640000","专用设备与零部件","福田区","深圳市","广东省深圳市福田区华强北街道深南中路2018号兴华大厦东栋十层整层1071室","广东省深圳市南山区创业路1777号海信南方大厦19楼","1083","制造业","2951323200","29.513232","41.6622200012207","BBB","6.39","POINT(114.0878134 22.54406249)"
"300585.SZ","奥联电子","创业板","2016-12-29T00:00:00+08:00","中型","2001-06-21T00:00:00+08:00","171111111","汽车及零配件经销","江宁区","南京市","江苏省南京市江宁区谷里街道东善桥工业集中区","江苏省南京市江宁区谷里街道东善桥工业集中区","662","制造业","2949955553.64","29.4995555364","129.939422607422","BB","5.79","POINT(118.6961748 31.8725352)"
"600647.SH","同达创业","主板","1993-05-04T00:00:00+08:00","中型","1991-07-27T00:00:00+09:00","139143550","国内贸易、连锁餐饮、住宅楼盘","浦东新区","上海市","上海市浦东新区自由贸易试验区金新路58号2405-2411室","上海市浦东新区商城路660号乐凯大厦21楼","29","批发和零售业","2947060389","29.47060389","352.751678466797","BB","5.18","POINT(121.59528506 31.25409274)"
"603102.SH","百合股份","主板","2022-01-25T00:00:00+08:00","中型","2005-11-16T00:00:00+08:00","64000000","医药中间体","荣成市","荣成市","山东省威海市荣成市天鹅湖经济技术开发区成大路552号","山东省威海市荣成市天鹅湖经济技术开发区成大路2899号","985","制造业","2946560000","29.4656","20.0795726776123","BBB","6.34","POINT(122.58426867 37.37992724)"
"600113.SH","浙江东日","主板","1997-10-21T00:00:00+08:00","大型","1997-10-06T00:00:00+08:00","411431160","灯具市场、商业地产、学校、住宅楼盘","鹿城区","温州市","浙江省温州市鹿城区市府路168号合众大厦1101-1室","浙江省温州市鹿城区市府路168号合众大厦12层","993","租赁和商务服务业","2945847105.6","29.458471056","4.38159799575806","BBB","6.37","POINT(120.70852484 27.99586144)"
"002976.SZ","瑞玛精密","主板","2020-03-06T00:00:00+08:00","大型","2012-03-22T00:00:00+08:00","120000000","专用设备与零部件","虎丘区","苏州市","江苏省苏州市虎丘区高新区浒关工业园浒晨路28号","江苏省苏州市虎丘区高新区浒关工业园浒晨路28号","1046","制造业","2943600000","29.436","61.7189254760742","BB","5.55","POINT(120.52051213 31.39171526)"
"002732.SZ","燕塘乳业","主板","2014-12-05T00:00:00+08:00","大型","2002-12-30T00:00:00+08:00","157350000","乳制品","黄埔区","广州市","广东省广州市黄埔区香荔路188号","广东省广州市黄埔区香荔路188号","1578","制造业","2942445000","29.42445","20.4932022094727","BB","5.78","POINT(113.57347567 23.20689757)"
